S3,S7,S10,S2,S4
NOL3,276.51835812596,1048.76447012458,2099.95253959329,208.662185537004,430.17610308001
PER2,1155.99647779979,1209.56739085582,0.141475677518962,107.166764328804,943.000063539089
HERC3,252.551778925566,658.637706094009,2.28686920642868e-05,985.862936633857,834.722462108525
KSR1,1552.73049966224,347.27321441267,40.24079486829,117.592730187625,383.020370991184
CDCA7,1167.39771047333,284.787254664298,333.52958013098,1185.82454010564,455.533566911565
MAP3K14,1283.87232902618,0.13555690520686,361.152444205637,45.5204174494111,145.776031995479
CHORDC1,353.664861549323,904.763070732118,265.336642282837,1936.28060227199,660.158566660166
SOX12,725.326180359272,1821.26830374969,1427.13624446595,722.514478484991,499.053709076722
GSTZ1,259.743936888875,703.84087690464,3028.35802687326,86.600317886039,505.427723319096
SDF2L1,342.98153651405,659.83711931814,3112.51693477404,561.870969110553,316.459215739767
FMNL1,800.213481674394,4.54461346552056,129.982383833523,81.7870308693878,44.8651961680607
NDC80,947.502145177173,223.876256179501,901.976730269711,1267.2535337075,180.623406559268
NFIC,917.659895772545,962.18675002024,2.52351511888138e-08,146.970123292932,1092.06868539397
DRAM1,721.796675469183,0.0819099511057655,423.496256012478,718.165238961264,1.43129838073231
LTB4R2,122.714872724393,303.047502378932,690.666937757185,25.39949152942,1104.2352601595
PDK1,712.517461273946,1738.41788211365,332.921083157789,1096.35982646023,834.840451063092
IVD,1193.36830446935,1637.31358927651,681.218569194015,1012.22263360327,230.215818969157
YOD1,548.347051785217,636.022296710455,0.197460178735401,653.915259028991,426.161569253604
CCHCR1,1141.37705727001,52.6779322350855,2531.33184935456,201.150618754403,404.53237816511
FUCA1,1083.38531422635,488.02992163128,390.734573781631,14.0266246216302,74.7394785810948
MRPL53,496.620102522433,719.34442712104,3876.43521103921,440.488051417235,264.056546242219
PECAM1,657.379676074517,379.470089906462,1360.71925501518,182.152993486065,59.2659383006629
FLT1,719.340409520548,572.364289930217,0.00920584264124204,956.662743130836,430.777847524318
CARD6,105.171445214715,24.7274213210197,0.336545145417045,107.747146093586,1369.56007162636
KIAA0528,1354.7229426871,909.337405255028,5.39393145711988,662.575136755493,538.797564866489
RRAS2,204.545120567708,542.824024679897,932.991498271886,2323.41621093154,336.711594545236
RAP1GAP2,529.503420959759,1625.45296384579,11.100559735578,1439.37663478323,555.738963623017
PDGFA,385.14922728685,342.456878284941,984.161299485336,1133.70130640081,655.562596159624
AK3L1,152.952452506046,526.57015424466,648.502499618512,1871.3740250547,659.530290674532
HCK,609.518777960405,1206.77696789706,344.133808368973,0.408134155353822,12.156815086648
CCNB1IP1,967.432080163593,1827.22070206492,1517.62270108436,1312.11107796514,175.899189684415
DDX11,1330.96324692126,470.224456031762,1157.65956559768,850.469020178051,414.93984159503
RAB32,250.14233009936,119.584603507718,2478.12796124551,1004.45433386851,234.681527108243
FHDC1,451.68372078845,596.647678792677,0.515489312322915,143.180360175806,927.900692475939
SGMS2,254.916934029986,123.987204185634,0.00668571837055402,1459.49909571427,600.860494071313
C7orf40,320.200407052163,408.843477681196,3192.09011862361,748.905535404505,303.915740465226
SULT1A3,1018.38429622779,724.765883863166,2065.83393347928,330.831274985565,132.616479944964
THSD1,6.24961504930742e-05,0.00833186979897971,132.558260898454,416.397987167063,986.29513610819
OBFC2A,133.965643034609,345.85531199526,478.318940710313,639.655307102308,921.573011919846
